date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:39	4194/4194	---M--	200	added ('OK')	image/jpeg	etag:%221062-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi02.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi02.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:39	4370/4370	---M--	200	added ('OK')	image/jpeg	etag:%221112-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi03.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi03.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:40	3130/3130	---M--	200	added ('OK')	image/jpeg	etag:%22c3a-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi04.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi04.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:40	6179/6179	---M--	200	added ('OK')	image/jpeg	etag:%221823-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi05.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi05.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:41	2931/2931	---M--	200	added ('OK')	image/jpeg	etag:%22b73-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi06.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi06.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:41	4662/4662	---M--	200	added ('OK')	image/jpeg	etag:%221236-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi07.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi07.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:42	4312/4312	---M--	200	added ('OK')	image/jpeg	etag:%2210d8-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi08.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi08.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:42	3412/3412	---M--	200	added ('OK')	image/jpeg	etag:%22d54-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi09.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi09.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:43	3808/3808	---M--	200	added ('OK')	image/jpeg	etag:%22ee0-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi10.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi10.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:43	5174/5174	---M--	200	added ('OK')	image/jpeg	etag:%221436-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi11.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi11.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
